ID,Name,IDParent
42181,Alcatel,41954.0
42182,i-mate,41954.0
42183,huawei,41954.0
42184,Cars & SUVs & Vans & Minivans,35600.0
42185,Motorcycles,35600.0
42186,Classic Vehicle,35600.0
42187,Heavy Vehicles,35600.0
42188,Recreational Vehicles,35600.0
42189,Other,35600.0
42190,110 4 Cylinder,41497.0
42191,110 3 Cylinder,41497.0
42192,530,41497.0
42193,X33,41497.0
42194,111,41499.0
42195,131,41499.0
42196,132,41499.0
42197,141,41499.0
42198,Hatchback,41499.0
42199,Sedan,41499.0
42200,Sedan,41500.0
42201,Minivan,41500.0
42202,LX,41503.0
42203,Suren,41503.0
42204,Suren ELX,41503.0
42205,Samand,41503.0
42206,520,41504.0
42207,620,41504.0
42208,Avenger,41506.0
42209,E0,41507.0
42210,E1,41507.0
42211,E2,41507.0
42212,Pickup,41521.0
42213,Gen 2 (Assembled),33643.0
42214,Impian,33643.0
42215,"Testing of Soil, Welding, and concrete",41454.0
42216,Roofing Services,41454.0
42217,Isolation & Asphalt,41454.0
42218,Reconstruction,41454.0
42219,Masonry,41454.0
42220,Demolition,41454.0
42221,Beam,41454.0
42222,Well Drilling,41454.0
42223,Excavation & Trenching,41454.0
42224,Brick & Concrete Structure,41454.0
42225,Scaffolding,41454.0
42226,moisture removal,41454.0
42227,False Ceilings & Walls,41454.0
42228,Salon,41454.0
42229,Foundation - Structure,41454.0
42230,Composite,41454.0
42231,Building Floor,41454.0
42232,Retrofitting,41454.0
42233,Map - Supervision,41454.0
42234,Surveying,41454.0
42235,Building Facade,41454.0
42236,Prefabricated,41454.0
42237,Contractor,41454.0
42238,Other,41454.0
42239,Greec,41550.0
42240,Greece,41550.0
42241,france,41550.0
42242,Italia,41550.0
42243,Spain,41550.0
42244,Germany,41550.0
42245,England,41550.0
42246,Thailand,41544.0
42247,Cyprus,41544.0
42248,Cyprus,41544.0
42249,Russia,41544.0
42250,Africa,41544.0
42251,Georgia,41544.0
42252,Bulgaria,41544.0
42253,Dubai,41544.0
42254,Bali,41544.0
42255,Other,33155.0
42256,Dried Fruits,40120.0
42257,Nissan Truck,33552.0
42258,Nissan Truck with Refrigerator,33552.0
42259,Truck,41500.0
42260,Truck - Bardoo,41500.0
42261,Truck,33477.0
42262,Truck (Assembled),33477.0
42263,Calibra,33575.0
42264,550,33527.0
42265,6,33527.0
42266,SLC,33493.0
42267,Van,33493.0
42268,Van (Assembled),33493.0
42269,Viano,33493.0
42270,SEL,33493.0
42271,SE,33493.0
42272,Peugeot,33122.0
42273,205,42272.0
42274,206 - Type 1,42272.0
42275,206-Type-2,42272.0
42276,206-Type-3,42272.0
42277,206 - Type 4,42272.0
42278,206-Type-5,42272.0
42279,206-Type-6,42272.0
42280,206-Imported,42272.0
42281,207,42272.0
42282,307,42272.0
42283,404,42272.0
42284,405 GL,42272.0
42285,405 GLI,42272.0
42286,405 GLX,42272.0
42287,405 SLX,42272.0
42288,406,42272.0
42289,407,42272.0
42290,504,42272.0
42291,605,42272.0
42292,RD,42272.0
42293,RDI,42272.0
42294,ROA,42272.0
42295,ROA G2,42272.0
42296,SD V1,42272.0
42297,SD V2,42272.0
42298,SD V6,42272.0
42299,SD V8,42272.0
42300,SD V9,42272.0
42301,SD V10,42272.0
42302,SD V19,42272.0
42303,SD V20,42272.0
42304,Pars,42272.0
42305,Pars ELX,42272.0
42306,Limousine,42272.0
42307,Panamera S,33634.0
42308,Cayenne S,33634.0
42309,2F,33754.0
42310,Toyota,33122.0
42311,2F,42310.0
42312,3F (Assembled),42310.0
42313,Aurion,42310.0
42314,FJ Cruiser,42310.0
42315,Avalon,42310.0
42316,Prado 2door,42310.0
42317,Rav4,42310.0
42318,Celica,42310.0
42319,Supra,42310.0
42320,Solara,42310.0
42321,sequoia,42310.0
42322,4Runner,42310.0
42323,Fortuner,42310.0
42324,Landcruiser,42310.0
42325,Hilux,42310.0
42326,Carina,42310.0
42327,Caravan,42310.0
42328,Corolla,42310.0
42329,Corona,42310.0
42330,Cressida,42310.0
42331,Camry,42310.0
42332,Yaris,42310.0
42333,Jeep,33122.0
42334,KM,42333.0
42335,Ahoo,42333.0
42336,Cherokee,42333.0
42337,Wrangler,42333.0
42338,Renegade,42333.0
42339,Shahbaz,42333.0
42340,Sahra,42333.0
42341,Liberty,42333.0
42342,Other,42333.0
42343,Chery,33122.0
42344,A15,42343.0
42345,Tiggo,42343.0
42346,Viana,42343.0
42347,Other,42343.0
42348,Dodge,33122.0
42349,Charger,42348.0
42350,Challenger,42348.0
42351,Renault,33122.0
42352,21,42351.0
42353,5,42351.0
42354,5 (Assembled),42351.0
42355,PK,42351.0
42356,Tondar 90 E0,42351.0
42357,Tondar 90 E1,42351.0
42358,Tondar 90 E2,42351.0
42359,Tondar90station,42351.0
42360,Sepand,42351.0
42361,Fluence,42351.0
42362,Laguna,42351.0
42363,Latitude,42351.0
42364,Megan 1600,42351.0
42365,Megan 1600 (Assembled),42351.0
42366,Megan 2000,42351.0
42367,Megan 2000 (Assembled),42351.0
42368,Koleos,42351.0
42369,Other,42351.0
42370,Chairman,35306.0
42371,Other,35306.0
42372,Sarir,41503.0
42373,Seat,33122.0
42374,Leon,42373.0
42375,Other,42373.0
42376,Dyane,33244.0
42377,SE,41503.0
42378,Seemorgh,33122.0
42379,Sinad,33122.0
42380,I,42379.0
42381,II,42379.0
42382,Other,42379.0
42383,Shoka,33122.0
42384,Volkswagen,33122.0
42385,Station,42384.0
42386,Beetle,42384.0
42387,Passat,42384.0
42388,Transporter,42384.0
42389,Transformer,42384.0
42390,Thing,42384.0
42391,Santana,42384.0
42392,Gol,42384.0
42393,Golf,42384.0
42394,Multi Van,42384.0
42395,Truck,42384.0
42396,Other,42384.0
42397,Fiat,33122.0
42398,Siena,42397.0
42399,Other,42397.0
42400,Lada,33122.0
42401,Land Rover,33122.0
42402,Discovery,42401.0
42403,Range Rover,42401.0
42404,Defender,42401.0
42405,Defender (Assembled),42401.0
42406,Other,42401.0
42407,Freelander,42401.0
42408,ES350,33453.0
42409,RX350,33453.0
42410,SC430,33453.0
42411,Other,33453.0
42412,520i,41504.0
42413,Other,41504.0
42414,Maserati,33122.0
42415,quattroporte,42414.0
42416,granturismo,42414.0
42417,Truck,33536.0
42418,Nissan,33122.0
42419,260Z,42418.0
42420,350Z,42418.0
42421,Altima,42418.0
42422,Stanza,42418.0
42423,Patrol 2 door,42418.0
42424,Pathfinder,42418.0
42425,Primera,42418.0
42426,Pickup,42418.0
42427,Pickup (Assembled),42418.0
42428,Teana,42418.0
42429,Teana (Assembled),42418.0
42430,Roniz,42418.0
42431,Zamyad,42418.0
42432,Safari,42418.0
42433,Safari (Assembled),42418.0
42434,Ghashghai,42418.0
42435,Ghashghai (Assembled),42418.0
42436,Maxima,42418.0
42437,Murano,42418.0
42438,Murano (Assembled),42418.0
42439,Truck,42418.0
42440,Truck (with Refrigerator),42418.0
42441,Seranza,42418.0
42442,Other,42418.0
42443,Other,41506.0
42444,Other,41497.0
42445,Other,33177.0
42446,Other,33271.0
42447,Other,42414.0
42448,Other,33493.0
42449,Other,33527.0
42450,Other,33575.0
42451,Other,42272.0
42452,Other,33634.0
42453,Other,41499.0
42454,Other,33643.0
42455,Other,41503.0
42456,Other,41507.0
42457,Other,42310.0
42458,Motorcycles,33121.0
42459,Street Bike,33824.0
42460,(0cc - 99cc),42458.0
42461,(100cc - 124cc),42458.0
42462,125cc - 149cc,42458.0
42463,(150cc - 174cc),42458.0
42464,(175cc - 199cc),42458.0
42465,(200cc - 249cc),42458.0
42466,(250cc - بالاتر),42458.0
42467,(300cc and above),42458.0
42468,Electric,42458.0
42469,Other,42458.0
42470,Other,33121.0
42471,Buyer,41150.0
42472,Packing Peanuts,41181.0
42473,Mailers,41181.0
42474,Postage Meter Supplies,41181.0
42475,Buyer,41205.0
42476,Buyer,40992.0
42477,Buyer,40999.0
42478,Wheel Loaders,41037.0
42479,Skid Steer Loaders,41037.0
42480,Backhoe Loaders,41037.0
42481,Routers,41058.0
42482,Buyer,41013.0
42483,Buyer,41086.0
42484,Buyer,41101.0
42485,Handpieces,41102.0
42486,Motorcycle Engine Capacity,42185.0
42487,other,38864.0
42488,other,38842.0
42489,Buyer,39109.0
42490,other,39109.0
42491,Buyer,39118.0
42492,other,39118.0
42493,Buyer,39125.0
42494,other,39125.0
42495,other,40083.0
42496,Buyer,40116.0
42497,other,40116.0
42498,other,39230.0
42499,Buyer,39399.0
42500,other,39399.0
42501,other,39378.0
42502,other,39516.0
42503,Buyer,39592.0
42504,other,39592.0
42505,Buyer,39742.0
42506,Buyer,39756.0
42507,other,39756.0
42508,Buyer,40134.0
42509,other,40134.0
42510,Buyer,40179.0
42511,other,40179.0
42512,Buyer,40191.0
42513,other,40191.0
42514,Buyer,40203.0
42515,other,40203.0
42516,Buyer,40215.0
42517,other,40215.0
42518,Buyer,40227.0
42519,other,40227.0
42520,Buyer,40239.0
42521,other,40239.0
42522,other,40274.0
42523,Buyer,41632.0
42524,other,41632.0
42525,Buyer,40327.0
42526,other,40327.0
42527,Other,38456.0
42528,other,40802.0
42529,other,40802.0
42530,other,40881.0
42531,Buyer,40934.0
42532,other,40934.0
42533,other,41288.0
42534,Buyer,41014.0
42535,Buyer,41037.0
42536,Buyer,41058.0
42537,عمده فروشی,41102.0
42538,Buyer,41102.0
42539,Buyer,41116.0
42540,Buyer,41125.0
42541,Buyer,41130.0
42542,Buyer,41141.0
42543,Buyer,41170.0
42544,Buyer,41181.0
42545,Buyer,41193.0
42546,Buyer,41215.0
42547,Buyer,33122.0
42548,Buyer,35483.0
42549,عمده فروشی,35483.0
42550,other,35881.0
42551,other,36013.0
42552,other,36019.0
42553,other,41500.0
42554,Buyer,35881.0
42555,other,38458.0
42556,Buyer,38752.0
42557,other,38752.0
42558,Buyer,40274.0
42559,Buyer,40289.0
42560,Buyer,40332.0
42561,Buyer,40727.0
42562,Distribution & Production,40764.0
42563,Subtype,36013.0
42564,Other,36427.0
42565,Other,38459.0
42566,buyer -seller vehicle,41299.0
42567,parts vehicle,41298.0
42568,"car audio,video,security",41298.0
42569,deposit,40945.0
42570,Business for sale,40999.0
42571,franchise,42642.0
42572,Internal transportation,40884.0
42573,Land line number,38838.0
42574,Fax,38838.0
42575,lenovo,38463.0
42576,MSi,38463.0
42577,Panasonic,38463.0
42578,Buyer,38463.0
42579,Packard Bell,38463.0
42580,LG,38463.0
42581,Speciality center,40867.0
42582,Rightel,38657.0
42583,Buyer,38850.0
42584,Other,38850.0
42585,AAA,38856.0
42586,AA,38856.0
42587,Buyer,38874.0
42588,Other,38874.0
42589,Buyer,39024.0
42590,Other,39024.0
42591,Other,38991.0
42592,psychologist,40867.0
42593,Aquarium,41453.0
42594,نوشیدنی,41358.0
42595,Finance,40876.0
42596,Buyer,39180.0
42597,Buyer,39191.0
42598,Other,39191.0
42599,Buyer,39194.0
42600,Buyer,39200.0
42601,Other,39200.0
42602,Buyer,39203.0
42603,Buyer,39224.0
42604,Buyer,39230.0
42605,Buyer,39307.0
42606,Buyer,39311.0
42607,Buyer,39329.0
42608,Other,39329.0
42609,Buyer,39332.0
42610,Buyer,39361.0
42611,Other,39361.0
42612,Other,39364.0
42613,Buyer,39367.0
42614,Buyer,39373.0
42615,Other,39373.0
42616,Presence / Absence Machine,39573.0
42617,Buyer,41801.0
42618,Other,41801.0
42619,International Trade Consultancy,40802.0
42620,Buyer,39463.0
42621,Other,39463.0
42622,Buyer,39466.0
42623,Other,39466.0
42624,Plaster & Cement,41454.0
42625,Nature,41545.0
42626,Isfahan,41545.0
42627,Shiraz,41545.0
42628,Bathroom & Shower,41014.0
42629,Maquette,41453.0
42630,Educational consultancy & education abroad,40802.0
42631,Graphic,40773.0
42632,Art,40677.0
42633,jewelry,42632.0
42634,Crafts,42632.0
42635,Music,42632.0
42636,Flowers,42632.0
42637,Painting,42632.0
42638,Distribution,41539.0
42639,Warehouse,40859.0
42640,Job Posting,40999.0
42641,Job Seekers,40999.0
42642,Franchise,40999.0
42643,Business Transactions,40999.0
42644,Hiring,42640.0
42645,Rating Services,40999.0
42646,o,
42647,Other,42643.0
42648,License,40999.0
42649,Corporation,40999.0
42650,Cutting,41480.0
42651,Pressing,41480.0
42652,Pot & kettle,38739.0
42653,Buyer,39064.0
42654,Mobile Number,41449.0
42655,Loan,40876.0
42656,Other,42632.0
42657,Home & decoration,40677.0
42658,Sellers / Buyers,40773.0
42659,Industrial Materials & Equipment,41480.0
42660,Buyer-Seller,41480.0
42661,System & Security  Equipment,40677.0
42662,Fire Detection,42661.0
42663,Alarm System,42661.0
42664,Lock & keys,42661.0
42665,Safe Box,42661.0
42666,Other,42661.0
42667,Junk Shop,41537.0
42668,Collection,41537.0
42669,Antique,41537.0
42670,Other,41537.0
42671,Appliance & Office Equipment,40677.0
42672,Electric,42671.0
42673,Electronic,42671.0
42674,Furniture,42671.0
42675,Equipment,42671.0
42676,Heating & Cooling,42671.0
42677,Other,42671.0
42678,Toys & Hobbieas,40677.0
42679,Consoles & Video Games,40677.0
42680,Photography | Filming,40677.0
42681,Camera,42680.0
42682,Equipment,42680.0
42683,Studio,42680.0
42684,Photographer,42680.0
42685,Other,42680.0
42686,Telephone & Fax,41449.0
42687,Line Number,41449.0
42688,Desktop Computers,40773.0
42689,"Laptop,Net Book & Tablets",40773.0
42690,Scanner & Printer,40773.0
42691,Equipment,40773.0
42692,Elevator,41480.0
42693,Generators,41480.0
42694,Printing & Graphic,41480.0
42695,Piping,41480.0
42696,Audio & video,40677.0
42697,Computers & Accessories,40773.0
42698,Home & Decoration,40677.0
42699,Office Supplies &Equipment,40677.0
42700,More Electronics,40677.0
42701,Jewelries,40677.0
42702,Music,40677.0
42703,Amenities,36415.0
42704,Print,40677.0
42705,Trays,38739.0
42706,Standard,41503.0
42707,Gas Heaters,38709.0
42708,Caviar,40120.0
42709,False Jewelers,40179.0
42710,False Jewelers,40191.0
42711,False Jewelers,40203.0
42712,False Jewelers,40215.0
42713,False Jewelers,40227.0
42714,False Jewelers,41679.0
42715,Security Appliances,35851.0
42716,Security Appliances,35857.0
42717,Security Appliances,35865.0
42718,Curtain,40764.0
42719,Glass & Exterior Cleaning,41415.0
42720,Materials & Equipment Cosmetics,40750.0
42721,Restaurant,41358.0
42722,Catering Services,41358.0
42723,Storage & Distribution,41358.0
42724,Material & Equipment,41358.0
42725,Other,41358.0
42726,Taxi,35600.0
42727,Taxi,35881.0
42728,Coffee Shop,41358.0
42729,Print,42704.0
42730,Industrial & Heavy Equipment,
42731,Other,42730.0
42732,Parts & Accessories,40992.0
42733,آشپزخانه صنعتی و تجهیزات,41168.0
42734,مبلمان و دکوراسیون,41168.0
42735,یخچال و فریزر صنعتی,41168.0
42736,پذیرایی,41168.0
42737,دیگر,41168.0
42738,Directory Of Sellers,
42739,Online Retailer,42738.0
42740,Vehicles,42738.0
42741,Vehicles Parts/Accessories,42738.0
42742,Computer/Accessories,42738.0
42743,Mobile/Phones,42738.0
42744,Camera & Camcorders,42738.0
42745,Audio/Video,42738.0
42746,Home/Decoration,42738.0
42747,Office Equipment/supplies,42738.0
42748,Security Systems/Equipment,42738.0
42749,Sport Equipment/Supplies,42738.0
42750,Material/Equipment Industrial,42738.0
42751,Health/Medicine,42738.0
42752,Clothing/Accessories,42738.0
42753,Beauty/Cosmetics,42738.0
42754,Watches & Clocks,42738.0
42755,Art/Craft,42738.0
42756,Music Instruments,42738.0
42757,Music Instruments,42738.0
42758,Books/Publications,42738.0
42759,Toys/Hobbies,42738.0
42760,Baby Equipment/Supplies,42738.0
42761,Food/Beverages,42738.0
42762,Pet/Animals,42738.0
42763,Second Hand Shop,42738.0
42764,تعمیرات,40677.0
42765,Appliance,42764.0
42766,Bike,42764.0
42767,Computer,42764.0
42768,Construction Machinery,42764.0
42769,Office Supplies,42764.0
42770,Electrical systems,42764.0
42771,Electronics,42764.0
42772,Elevator,42764.0
42773,Fire & Safety Systems,42764.0
42774,Game Devices,42764.0
42775,Generator,42764.0
42776,Heating and cooling systems,42764.0
42777,Industrial Machinery,42764.0
42778,Music Instruments,42764.0
42779,Medical Equipment,42764.0
42780,Mobile Phone,42764.0
42781,Watch & Clock,42764.0
42782,Furniture,42764.0
42783,Locksmith,42764.0
42784,Piping,42764.0
42785,Sporting,42764.0
42786,Toys & Hobbies,42764.0
42787,Textiles,42764.0
42788,Other,42764.0
42789,Other,42738.0
42790,Architecture,41454.0
42791,Construction,42738.0
42792,Industrial Materials,42750.0
42793,Agricultural & Livestock,42750.0
42794,Production,42750.0
42795,Metalworking,42750.0
42796,Fuel & Energy,42750.0
42797,Mine,42750.0
42798,"Store,shops & restaurant",42750.0
42799,Other,42750.0
42800,Project,40881.0
42801,Recall Machine,38842.0
42802,Electrical/Electronic,42738.0
42803,Buyer,42458.0
42804,Buyer,40942.0
42805,Buyer,36019.0
42806,Buyer,38657.0
42807,Buyer,38612.0
42808,Buyer,38663.0
42809,Buyer,40992.0
42810,Buyer,41095.0
42811,Buyer,41193.0
42812,Buyer,41205.0
42813,Buyer,41215.0
42814,Buyer,42730.0
42815,Buyer,38991.0
42816,Buyer,39260.0
42817,Buyer,40348.0
42818,206-Type 1,42272.0
42819,Vehicles,38456.0
42820,Vehicles,33121.0
42821,Sportage SL,33422.0
42822,sd,41499.0
42823,Tiba,41499.0
42824,Hayes,42310.0
42825,Scala,42351.0
42826,Soren ELX EF7,41503.0
42827,Saba,41499.0
42828,Tiba,41499.0
42829,Tiba,41499.0
42830,Alfa Romeo,33122.0
42831,Picado,33422.0
42832,ASX,33536.0
42833,Tojoy,43443.0
42834,Penthouse,36427.0
42835,Livestock,36470.0
42836,Livestock,36448.0
42837,Music,40677.0
42838,X7,41503.0
42839,Medical,36470.0
42840,315,41497.0
42841,206-Type-1,42272.0
42842,Giulietta,42830.0
42843,MiTo,42830.0
42844,Masaj,40867.0
42845,Security Camera,42661.0
42846,Other,42830.0
42847,Film,39425.0
42848,RAM,38460.0
42849,RAM,38460.0
42850,Tiba,41501.0
42851,Audi,33122.0
42852,Geely,33122.0
42853,A Series,42851.0
42854,S Series,42851.0
42855,R Series,42851.0
42856,Q Series,42851.0
42857,EC7,42852.0
42858,EC7 RV,42852.0
42859,SL,41501.0
42860,EX,41501.0
42861,SX,41501.0
42862,LX,41501.0
42863,LX,41501.0
42864,Other,41501.0
42865,Other,42851.0
42866,Other,42852.0
42867,Telephone Card,38546.0
42868,Chemicals Material,42750.0
42869,Hand-Made,41932.0
42870,Machine-Made,41932.0
42871,Gabbeh / kilim,41932.0
42872,Carpet,41932.0
42873,Other,41932.0
42874,Table,38702.0
42875,Chair,38702.0
42876,Bedroom Set,38702.0
42877,Dining Set,38702.0
42878,Furniture Sets,38702.0
42879,Coat Hanger/Shoe Rack,38702.0
42880,Showcase,38702.0
42881,Closet,38702.0
42882,Show Case,38702.0
42883,Buffet,38702.0
42884,Book Shelf,38702.0
42885,Cabinet,38752.0
42886,Aquarium,38688.0
42887,Nail,40750.0
42888,Business Bag,41775.0
42889,Business Bag,41810.0
42890,Purse,41775.0
42891,Sport Bag,41775.0
42892,Sport Bag,41810.0
42893,Runna,33122.0
42894,Chevrolet,33122.0
42895,Impala,42894.0
42896,Beler,42894.0
42897,Blazer,42894.0
42898,Blazer S10,42894.0
42899,Celebrity,42894.0
42900,Royal,42894.0
42901,Nova,42894.0
42902,Van,42894.0
42903,Caprice,42894.0
42904,Camaro,42894.0
42905,Corvette,42894.0
42906,Malibu,42894.0
42907,Monte Carlow,42894.0
42908,Other,42894.0
42909,Buick,33122.0
42910,Volvo,33122.0
42911,Electra,42909.0
42912,Park Avenue,42909.0
42913,Regal,42909.0
42914,Century,42909.0
42915,Lasabre,42909.0
42916,Limited,42909.0
42917,Other,42909.0
42918,EL,42706.0
42919,EL,42706.0
42920,EL,41503.0
42921,Great Wall,33122.0
42922,Dyer,42921.0
42923,wingle,42921.0
42924,Volex C30,42921.0
42925,Other,42921.0
42926,Datsun,36019.0
42927,Handmade Carpet,41932.0
42928,Tractors ,42946.0
42929,Elevating Scraper,42946.0
42930,Bulldozers,42946.0
42931,Transmixer,42946.0
42932,Concrete Pump,42946.0
42933,Graders ,35483.0
42934,Cranes,35483.0
42935,Rotary Drilling Rig,35483.0
42936,Rotary Drill,42946.0
42937,Road Rollers,35483.0
42938,Road Rollers,35483.0
42939,Forklifts,42946.0
42940,Loaders,35483.0
42941,Asphalt Finisher,42946.0
42942,Agricultural Machines,35483.0
42943,Snow Removal Machine ,42946.0
42944,Snow Removal Machine ,35483.0
42945,Concrete Mixer,42946.0
42946,Industrial Vehicles,35483.0
42947,Other,42946.0
42948,Buyer,42946.0
42949,Art | Craft,40677.0
42950,Dodje,33122.0
42951,Buyer,42830.0
42952,Buyer,33155.0
42953,Buyer,33575.0
42954,Buyer,33527.0
42955,Buyer,41497.0
42956,Buyer,33177.0
42957,Buyer,42909.0
42958,Buyer,41499.0
42959,Buyer,33643.0
42960,Buyer,42272.0
42961,Buyer,33634.0
42962,Buyer,41500.0
42963,Buyer,42310.0
42964,Buyer,41501.0
42965,Buyer,42333.0
42966,Buyer,42852.0
42967,Buyer,42343.0
42968,Buyer,33271.0
42969,Buyer,42351.0
42970,Buyer,42384.0
42971,Buyer,35306.0
42972,Buyer,41503.0
42973,Buyer,42373.0
42974,Buyer,33244.0
42975,Buyer,42379.0
42976,Buyer,33735.0
42977,Buyer,42894.0
42978,Buyer,33422.0
42979,Buyer,42921.0
42980,Buyer,33453.0
42981,Buyer,42401.0
42982,Buyer,41504.0
42983,Buyer,42414.0
42984,Buyer,33493.0
42985,Buyer,33477.0
42986,Buyer,33536.0
42987,Buyer,42418.0
42988,Buyer,41506.0
42989,Buyer,33367.0
42990,Buyer,33380.0
42991,Jet Ski,40942.0
42992,ض,42738.0
42993,Amenities,38664.0
42994,socks,39379.0
42995,socks,41785.0
42996,Fax,39592.0
42997,Safe,38850.0
42998,3D,38784.0
42999,Olds Mobil,33122.0
43000,Catering Rquipment,38739.0
43001,warranty/guaranty,38457.0
43002,Buyer,38702.0
43003,Dimo,41954.0
43004,Script & Template,38457.0
43005,book,40677.0
43006,Barbecue,38752.0
43007,Dimo,38473.0
43008,Spin,38473.0
43009,GLX,38473.0
43010,Miniyator,38473.0
43011,Tariyana,38473.0
43012,test,36413.0
43013,test,40944.0
43014,Smart Tv,38784.0
43015,Digital Photo Frame,38784.0
43016,Visual System,38783.0
43017,Accessories,43016.0
43018,Microphone,38803.0
43019,Accessories,38803.0
43020,test,40677.0
43021,Other,38783.0
43022,DVD Players & Recorders,38793.0
43023,Blu-ray Players & Recorders,38793.0
43024,Gloves,39003.0
43025,Cap,39003.0
43026,Parks and Mats,39008.0
43027,Playing in the bathroom,39008.0
43028,Swing,39008.0
43029,Musical toys,39008.0
43030,Puzzles,39008.0
43031,Rattles,39008.0
43032,Hanger,39008.0
43033,Food Seats,39011.0
43034,Bed and Parks,39024.0
43035,Mosquito,39024.0
43036,Baby toilet and Accessories,39031.0
43037,Seat and Tub Baby Bathroom,39064.0
43038,Towel,39064.0
43039,Health Products and Care,39069.0
43040,Feeding accessories,39069.0
43041,آموزشی,39069.0
43042,Size,39004.0
43043,sBaby Clothes,39004.0
43044,SIZE Baby Clothes,
43045,لباس نوزاد ایرانی,39004.0
43046,خوراک,39011.0
43047,سرویس خواب,39024.0
43048,کرم,43039.0
43049,روغن,43039.0
43050,دیگر,43039.0
43051,بالش شیردهی,43040.0
43052,شیر دوش,43040.0
43053,سوتین,43040.0
43054,پد شیردهی,43040.0
43055,دیگر,43040.0
43056,کتاب,43041.0
43057,سی دی,43041.0
43058,دیگر,43041.0
43059,Accessories and Decorations,38908.0
43060,آینه و شمعدان,43059.0
43061,تزئینات دیواری,43059.0
43062,ساعت وشمعدان,43059.0
43063,گلدان | تنگ,43059.0
43064,مجسمه,43059.0
43065,مجسمه,43059.0
43066,شمع | جا شمعی,43059.0
43067,قاب عکس,43059.0
43068,آینه,43059.0
43069,سنترپیس,43059.0
43070,قلیون,43059.0
43071,ظروف تزئینی,43093.0
43072,تابلو,43059.0
43073,صندوق,43059.0
43074,جعبه,43059.0
43075,لوازم تزئینی کوچک,43059.0
43076,چرتکه,43059.0
43077,سیگار و لوازم,43059.0
43078,شطرنج,43059.0
43079,تخته نرد,43059.0
43080,جا قلمی,43059.0
43081,خریداران,43059.0
43082,دیگر,43059.0
43083,مبلمان,38908.0
43084,میز,43083.0
43085,صندلی,43083.0
43086,سرویس مبلمان,43083.0
43087,سرویس نهارخوری,43083.0
43088,کمد,43083.0
43089,ویترین,43083.0
43090,کنسول,43083.0
43091,خریداران,43083.0
43092,دیگر,43083.0
43093,ظروف قدیمی,38908.0
43094,ظروف پذیرایی,43093.0
43095,ظروف قهوه و چایی,43093.0
43096,قندان,43093.0
43097,ظروف غذا خوری,43093.0
43098,بشقاب,43093.0
43099,سینی,43093.0
43100,شات,43093.0
43101,قاشق، چنگال و چاقو,43093.0
43102,کفگیر، ملاقه,43093.0
43103,ظروف پخت و پز,43093.0
43104,کوزه,43093.0
43105,گلاب پاش,43093.0
43106,خریداران,43093.0
43107,دیگر,43093.0
43108,لاله,38937.0
43109,لوستر,38937.0
43110,آباژور,38937.0
43111,چراغ خواب,38937.0
43112,چراغ کار,38937.0
43113,لوازم جانبی,38937.0
43114,خریداران,38937.0
43115,دیگر,38937.0
43116,دستگاه,38908.0
43117,گرامافون,43116.0
43118,دوربین عکاسی,43116.0
43119,پروژکتور فیلم,43116.0
43120,اتو,43116.0
43121,میکروسکوپ,43116.0
43122,تلفن,43116.0
43123,رادیو | تلویزیون | ضبط,43116.0
43124,چرخ خیاطی,43116.0
43125,تلگراف,43116.0
43126,تلسکوپ,43116.0
43127,تلویزیون,43116.0
43128,ماشین تایپ,43116.0
43129,لوازم جانبی,43116.0
43130,خریداران,43116.0
43131,دیگر,43116.0
43132,سکه و اسکناس,38908.0
43133,داخلی,43132.0
43134,خارجی,43132.0
43135,خریداران,43132.0
43136,خریداران,43132.0
43137,دیگر,43132.0
43138,لباس,38963.0
43139,پارچه,38963.0
43140,رومیزی,38963.0
43141,پرده,38963.0
43142,زیورآلات,38908.0
43143,انگشتر,43142.0
43144,گوشواره,43142.0
43145,گردنبند,43142.0
43146,گردنبند | آویز | زنجیر,43142.0
43147,زنجیر,43142.0
43148,دستبند | النگو,43142.0
43149,حلقه,43142.0
43150,نیم ست,43142.0
43151,ست,43142.0
43152,سنجاق سینه,43142.0
43153,گیره کروات,43142.0
43154,گیره پول,43142.0
43155,دکمه,43142.0
43156,جاسوئیچی,43142.0
43157,فندک,43142.0
43158,زیورآلات سنگی,43142.0
43159,خریداران,43142.0
43160,دیگر,43142.0
43161,قطعات,38931.0
43162,اداری و موقعیت اداری,40944.0
43163,تجاری و مغازه,40944.0
43164,باغ و باغچه,40944.0
43165,دامداری و دامپروی,40944.0
43166,ساختمان و مستغلات,40944.0
43167,املاک خارج از کشور,40944.0
43168,دیگر,40944.0
43169,Arts & Crafts,38456.0
43170,نقاشی و طراحی,43169.0
43171,مجسمه,43169.0
43172,سفال و سرامیک,43169.0
43173,چاپ و حکاکی,43169.0
43174,عکاسی,43169.0
43175,نقش برجسته,43169.0
43176,هنرهای سنتی,43169.0
43177,هنرهای مدرن,43169.0
43178,کارهای دستی,43169.0
43179,ابزار | لوازم جانبی,43169.0
43180,خریداران,43169.0
43181,دیگر,43169.0
43182,خانه و ویلا,40945.0
43183,اداری و موقعیت اداری,40945.0
43184,تجاری و مغازه,40945.0
43185,زمین,40945.0
43186,کارگاه و کارخانه,40945.0
43187,انبار، سالن وسوله,40945.0
43188,غرفه، دکه و بوفه,40945.0
43189,باغ و باغچه,40945.0
43190,دامداری و دامپروی,40945.0
